gene,t_stat,p_value,log2FC,p_adj
ITGAL,-2.510005892737435,0.012211152149324438,-0.18932947164192448,0.015574478930015604
MAGI1,-2.5094441430294654,0.012225656994548442,-0.1346433278624417,0.015591687297694223
SIRT7,2.509313902340408,0.012228782643844482,0.10620559335665192,0.0155943818425769
SORCS2,-2.507489759667675,0.012290651587650707,-0.24550238744808794,0.01567198033085366
C17orf89,2.5069785246151874,0.012307020357980524,0.11837225223365344,0.015691552869478813
RPTN,-2.506536693159613,0.012333212311791845,-0.13228947305493338,0.015723645770030558
NEIL1,2.5053496630011085,0.012365710665893983,0.17142093378404955,0.01576377273743746
NUDT14,2.5047855395750127,0.012383012391437928,0.1242632084084967,0.01578452204577943
NCRNA00201,-2.5038859695115248,0.012414979447442978,-0.13098104715114367,0.015823960145056253
ANKRD57,-2.5032514141061495,0.012438488310035791,-0.10960681289537,0.015852611912062005
PDXDC2,-2.5027961965952947,0.012453182538326214,-0.12889935599225844,0.0158700257856819
FBLL1,2.502608440593625,0.012464077942923351,0.27726910012825945,0.015882596051244792
AFF1,2.5020633296724126,0.012496792300892848,0.11234242027348351,0.015922965165247202
CCL27,-2.5015106757859513,0.012505401708558538,-0.10098372481033019,0.015932616475521372
AGFG2,-2.5005436757863495,0.012534993253335588,-0.0976110769331271,0.015968996452226384
NUTF2,-2.5002774434277977,0.012545058473664003,-0.09535886013347472,0.015980496841152037
NPPC,-2.4997620377203864,0.0125591752252339,-0.16211655833568794,0.01599715593505347
ENOX1,2.497974950325833,0.012622597287890286,0.18958846492467707,0.01607660935078557
C6orf225,-2.497644757085777,0.012634153100269508,-0.11527627877654467,0.016089996301476395
VHL,2.4966882415571483,0.012668060443899743,0.09065775417925792,0.01613184407036013
NCAPG2,2.4962481088262036,0.012694933992911224,0.11910254994457148,0.016164728637847677
SLC25A29,2.49547854105311,0.012712358712172578,0.138980110215007,0.016185577366354186
ZNF33B,-2.4951407365511478,0.012725607914751533,-0.0982306167257363,0.01620110675239204
PHLDA2,2.4946747137786565,0.01274168964533441,0.20688121073455434,0.016220239393899456
C9orf93,-2.494222998869241,0.012756527629601996,-0.12506614204038247,0.016237785707091758
POLR2I,2.4937439902410796,0.012777411992044317,0.09677966131170912,0.016263024918699378
PYDC1,2.492920161975359,0.012802441979837374,0.42659904784678737,0.016293536052533975
DEPDC6,2.49270764691115,0.012819696968150702,0.15570048042432916,0.016314147798877295
ANKRD40,2.4906101671211367,0.012888450191237829,0.09657826732025399,0.01640028657805693
NCRNA00116,-2.4897688330307415,0.012916144588449238,-0.1403544705549935,0.016434168930530776
RNMTL1,-2.4892945501347086,0.012933231725120235,-0.08000633247103295,0.016454550394288236
C17orf82,2.4890579073875183,0.012944847508424229,0.18989195941392634,0.01646796803166222
ANKRD56,2.4891550016007478,0.01294626924459364,0.19725673246233644,0.01646841602437279
FAM195B,-2.4881823626282062,0.012973315636268757,-0.11729808373731565,0.01650145731942421
ZNF177,-2.4877494125204986,0.012989608280083461,-0.1559865160539955,0.016520816015896667
NLRP6,2.4872389278640123,0.013011173245244775,0.20484629138497157,0.01654687655546657
KCNH7,-2.4860163956705943,0.013052540513615271,-0.10292438153518368,0.01659811416320898
C4orf43,2.4856375124675014,0.0130710886095806,0.08192145768570214,0.01662032796446548
PFKFB1,-2.4843748479347685,0.013141342348442157,-0.28007996619639464,0.0167082781287336
PKM2,2.482992025526907,0.013174970625859421,0.09485100758677412,0.016749650955854803
NUDT10,-2.479449997064389,0.013295887848869193,-0.22399475772266086,0.016901980284762134
C1orf110,-2.4786232763646905,0.013325902336614322,-0.15347701626051619,0.016938736751989657
SMARCC1,2.477903901048734,0.013355876228901211,0.08357467663745766,0.01697543555360673
PSD,2.4769398539480836,0.013387587873132925,0.20124764352949231,0.01701433681243315
SLC30A4,-2.4761278277230674,0.013417635733248227,-0.1618306172691888,0.01705111731469321
PKLR,2.4748355107441333,0.013470821890266384,0.1331880812373648,0.017117293442636915
SLC6A10P,-2.4743149130456987,0.013486476286606156,-0.20261049107628137,0.01713577119861982
SLC20A2,2.473764443400808,0.013506937035187879,0.10149862883416816,0.01716035230058485
C17orf59,2.4725458353271956,0.013551896752985845,0.10434056433557348,0.017216052335455697
EML1,-2.4724303235217517,0.013556237675179935,-0.135957221038689,0.017220146150049128
HCG2P7,-2.472509737690716,0.013557495842696022,-0.16407764342079512,0.01722032366688588
CNIH3,2.4701944266998903,0.013641354429794583,0.16171528336340302,0.01732540906999482
TMEM56,-2.4689267166335176,0.013691629137295295,-0.19959990326296495,0.01738782694052587
PTPRN,2.46777539920226,0.013733568086507027,0.2948211517140935,0.01743964930539783
SCN1B,2.467613978034641,0.013740105026406881,0.15753956327035734,0.017446511388057622
PDE4C,-2.4662739654782775,0.013791627119196292,-0.13707182778635296,0.017510487569412495
DNAJC28,2.4657660859401367,0.013809935557635768,0.09769093117541061,0.01753228708615748
EFCAB5,-2.4641433459924724,0.013872160267172683,-0.1343960576944001,0.01760983194275355
ANKRD26,2.463874364148081,0.013883860543621868,0.12034066650724373,0.01762323172218845
KDM5D,2.4636917469434367,0.013943643248736155,0.14154283222103864,0.017697656837918605
PCDHGA8,-2.459495701575473,0.014059365802998077,-0.20441361274754843,0.017843064232505885
GNAT3,2.4592820172597056,0.014097905658916412,0.1637619149583704,0.0178905013953957
EPB41L4A,2.457415438972481,0.014138591233526709,0.16312511521488382,0.017940653471453002
SPATA13,2.4571867134753784,0.014144410574014055,0.18927673420142455,0.017946558682166824
CNTN3,-2.4566180230541383,0.014166915033368808,-0.2635600149996744,0.017972847269904297
ACSF2,2.456566400203588,0.014167464266729135,0.1612071335405929,0.017972847269904297
HIPK2,-2.455812561601271,0.01420297330987454,-0.15540478522207124,0.018016409626968058
ZNF551,-2.454902039222991,0.01423256995437935,-0.1324089498054386,0.01805246557274725
ALOX12B,-2.45459077675906,0.014244318009177885,-0.177529554248822,0.01806587845035518
UBA7,-2.4527624196422515,0.014316531406424048,-0.12679631040630035,0.01815597018900511
SNTA1,-2.4496763079662003,0.01444130726176854,-0.1206796140301325,0.018312700371392703
C17orf76,2.4493736176844156,0.01445295396497875,0.12822772113650238,0.018325959993311193
YJEFN3,-2.4482060952621008,0.014497946171264235,-0.20452099954349023,0.01838149515801675
C9orf139,-2.4478776225026526,0.014522256383913084,-0.15832428316775893,0.018410801279794956
NUP107,2.4464174743595826,0.014572039218839096,0.08155683191667684,0.018472393203726786
RPL9,-2.4432182755093077,0.014700192647537429,-0.2619158817199736,0.018633314085299564
PIBF1,-2.442676854387537,0.014721040899061993,-0.08318039227407503,0.018658204372971478
CTHRC1,2.442546926449348,0.014730975811599914,0.20411127312448762,0.018668494335329633
GUCY1B2,2.4424362054618305,0.014731584475823541,0.2740086487250304,0.018668494335329633
TBC1D3B,2.441233437255553,0.01477968474706603,0.1617691631703746,0.018727907666083093
ZNF493,2.4409512320485267,0.01479363349612571,0.13079588976328083,0.0187440400707577
NME2,2.4388413458580573,0.014877193530691672,0.1086074764678937,0.018848362444833348
SIRT6,2.438163509050293,0.014910734958152717,0.10524636692679401,0.018889302793374807
WWC2,-2.4379367484024024,0.014914321456466323,-0.1646244451207508,0.018892291852341585
TBX2,-2.437112738560663,0.014953625444927255,-0.13913555846612624,0.01894052081075559
MGAT5B,-2.4364271499866894,0.01498143353393947,-0.2717704479250407,0.018974182127339475
SCN8A,-2.4361419622090046,0.014989652693629528,-0.23228385361187343,0.01898303031122009
CRYL1,2.434823623677813,0.01504304803472512,0.10914747994609009,0.019049083854812295
SBNO1,2.433451583785356,0.015099543129343303,0.1715949463055182,0.019119051444284444
LRRFIP2,2.4333170181076373,0.015106901864790889,0.08434196484859058,0.019126796152634268
FLT3,2.4317437277898555,0.015173765070254272,0.3324491255624755,0.019209871796308585
TRIM6,-2.430521043963405,0.01522190258663001,-0.16296361600834874,0.01926922914793573
COL1A2,2.4297754261403384,0.01525521197769106,0.2136378236343024,0.019309807532103686
LNPEP,2.4273634557185884,0.015356502485242627,0.17323473076672347,0.01943642160010528
NOX5,2.4257203251457033,0.015427863398182277,0.22718409001978213,0.019525136671199452
SPATA2L,2.4249765336031883,0.015455181703316568,0.12349265776831952,0.019558102464532358
LOC341056,2.4246503760579654,0.015475226893295089,0.0977871894089275,0.01958185967094547
RPL23A,2.423409853336411,0.015522179409532716,0.095477878198297,0.019639657849336446
CTSB,-2.4234115913780347,0.015528969793959893,-0.09514866524641796,0.019646634997337754
NFKBIL1,-2.4231482209018407,0.015532864730306564,-0.1140455609660691,0.01964994809403748
KRT33B,-2.423554263436746,0.01554017138124881,-0.10542182561248672,0.01965757630275123
SKIL,2.42150707857656,0.01560298652982293,0.14506759255234059,0.019735413094527532
DPY19L1,-2.421240309615133,0.015626915793309958,-0.11477273102757835,0.019764056388170973
HOTAIR,-2.4197706495942075,0.015679155413301026,-0.3819087193756685,0.019828497404402127
PTGER3,2.4194738670017015,0.01569317038976532,0.28815164452946895,0.019844591367544073
C15orf38,-2.41903467279583,0.015717227059777936,-0.11717691626267701,0.019872698252180913
LOC256880,-2.4188340907650474,0.015717978782558886,-0.10512676409208388,0.019872698252180913
POLD3,-2.4164587479021704,0.015823428723437862,-0.08329382078650305,0.02000437901755257
VMO1,-2.4141894965960553,0.015922171786109083,-0.1927676322253813,0.020127559851454972
CYP4F3,2.412705686781159,0.015982949624490584,0.2808167610486738,0.020202731743558123
ACSF3,-2.411585175915228,0.016031282393289208,-0.09382596410948096,0.020262161796870296
MUC6,-2.410107977174048,0.016096425112453742,-0.5404307145496903,0.020342826681149985
FCN2,-2.409754589303313,0.01611312434096686,-0.26486928816764777,0.020362259970277966
ANK1,-2.4098278969334324,0.01613505889807364,-0.2656397610921486,0.020388305445518246
PPAP2C,2.409022346268807,0.016162761134423057,0.16025712810589887,0.020421634103619878
GPRC5D,-2.408473351309664,0.016170581523848416,-0.15718463131235882,0.020429838657807012
SHC2,2.4046683560590068,0.016341128242318124,0.21078309601965373,0.02064361269666657
CHKA,-2.4044271410078157,0.016348783074894634,-0.10456006499859072,0.020651588563799547
AGTRAP,2.4035778129394534,0.01638673182841493,0.09888421719093543,0.02069782690419234
C1orf49,-2.4028407339320346,0.01642271793859566,-0.08995895089237177,0.02074157887790644
FBN2,2.4027345497175507,0.016427979217330694,0.27773004282515323,0.02074652198238523
BCL2L12,-2.4020501892651223,0.016453861183167325,-0.12544279852612572,0.02077750353786823
GUCY2D,2.4016336973539367,0.016473694522387557,0.1768429539575216,0.02080084259153692
POP1,-2.401206105111637,0.016509133343937082,-0.11512532825372279,0.020843880778728927
TMOD3,2.4007543580681108,0.016511297052206636,0.08075653898827717,0.02084490330541371
TPMT,2.3995651483325346,0.016564825523891005,0.08114336264427813,0.02091076646645485
C17orf53,2.39959435392566,0.016566631197121873,0.12274361861697791,0.020911331410238192
C20orf135,2.3993249163273456,0.016576770743141792,0.14054712614942932,0.02092070484712201
MTMR7,2.39945376607771,0.016576774640182406,0.15945713734484546,0.02092070484712201
MSH4,-2.398314140116429,0.016621932278206464,-0.1346066688767631,0.020975976664826236
DRD4,-2.396708635800112,0.016695073449149014,-0.20160081628660098,0.021066550229187624
CAST,-2.396647673248185,0.016701724843592548,-0.08507555542268896,0.02107321621050516
ADAMTSL3,-2.3964326539068153,0.01670934828419844,-0.20730856177039048,0.021081107467371633
LIX1,-2.396772689531853,0.01671902342278137,-0.1653457631355847,0.021091585714097888
HIST1H3B,2.396078144850494,0.016724368617220153,0.15267716462685532,0.02109660032765351
VSTM1,2.395433450877568,0.01675238149004514,0.09604318710462778,0.0211302054396842
HCN4,-2.3946782639105355,0.016786348943833324,-0.20414409849785797,0.021171315095691486
C10orf58,-2.394034329420929,0.016823052431607182,-0.11685181626486774,0.021215868481403537
SMAD7,-2.3935978073536344,0.016840487529684256,-0.07780791015412092,0.02123611683002035
C18orf16,-2.3921393516629914,0.0169030125377267,-0.1574854753157553,0.021313216283955286
ANKRD34C,-2.389363582601877,0.0170298276056031,-0.14855857263972505,0.02147136059969464
DDX58,2.3889778847392047,0.017047559047397735,0.13308866981154388,0.02149195665706894
KLRC3,-2.3886457469382294,0.017064608269605423,-0.21025172333210218,0.021511689334134165
ACOT11,-2.38830750738672,0.01707866008499108,-0.1731537004630308,0.021527640550847944
RSBN1,-2.3871615942073308,0.017134900410790858,-0.07672301471707144,0.021596763394314572
TGIF2,-2.3868689271476793,0.017146087431106367,-0.1079429941740262,0.021609094554861645
ENPP4,2.384846883217846,0.017241178057206194,0.1514011233451633,0.021727158172107033
HS3ST2,-2.381727048472327,0.017386298068226443,-0.2069590677376576,0.021908243829812796
HIP1R,-2.3817730198718032,0.017387971375700504,-0.10012164029043902,0.021908559351199727
C21orf45,2.379924052432632,0.017481556768462185,0.09529785819873382,0.022024673067998712
USP9Y,2.3796473298336664,0.01754184855492468,0.1323667045281624,0.022098825249564337
RFXANK,2.378283509580938,0.017548732230568565,0.09999406588987014,0.022105688468793603
MAB21L2,2.378220375079082,0.017551667377058454,0.10179705115106141,0.02210757711097587
MTUS2,-2.377451415278107,0.01759127928307532,-0.2068950859763916,0.022155658660246276
SMG1,2.376198423624608,0.017646898379830456,0.09060034510120119,0.022223891244417596
PLXDC1,-2.375838331291292,0.017682282031582452,-0.12700942859937747,0.022266630934838882
SERTAD4,-2.374973023316736,0.01770656767271575,-0.19510825362492135,0.02229538947144295
RPS15AP10,2.3745516579208648,0.01772625298385112,0.12134621747353291,0.02231835123005607
MAD1L1,-2.374013800539464,0.01775175698514688,-0.09224672561466996,0.022348634693402005
HMX3,2.373278399852067,0.017788647737900492,0.15490975576617871,0.022393247422161217
RGPD8,-2.3734807933428157,0.01779041563497788,-0.19500541564313773,0.022393642048050555
FANCC,-2.372060770448075,0.01784492021602147,-0.08555807156368012,0.022460413354539566
ZDHHC13,2.3713610749705314,0.0178789772076022,0.10615695202277209,0.022501439599922436
ZNF550,-2.370979446416261,0.01789717552499153,-0.09665620801721708,0.02252250196635019
SLC7A11,2.37037957876839,0.017925612381227925,0.2104366888763325,0.02255644441269748
KRTCAP3,2.37011413973337,0.017949887517970192,0.22734180506944757,0.02258514489778435
NDUFS6,2.3677719047412333,0.018057416714879638,0.11780615638792646,0.022718585157623938
NTNG2,-2.3670040063085396,0.018089281771372204,-0.1457285564444275,0.022756816033484586
SNHG10,-2.366921372316562,0.018093189248437322,-0.11428285037283814,0.02275987212893705
MSH5,-2.364554297182499,0.01821077694293256,-0.12129269472402715,0.022905917211856273
DDHD2,2.363729355342409,0.01826535187731133,0.13085640964325407,0.022972686068858238
TMEM132A,2.3620897522556,0.018339421577973015,0.1885835884002489,0.023063960960226292
UNC5C,-2.360604913166608,0.018405166688483337,-0.22616413556226966,0.023144752654571867
LCORL,2.3601180068227423,0.018427614100657325,0.09780479446099122,0.02317079261123206
SHFM1,-2.3602935162945404,0.018429105368385792,-0.09832716517031947,0.02317079261123206
TMEM136,2.3600479949618527,0.018430388849110805,0.08909186702462346,0.02317079261123206
GSDMA,-2.3598873352769516,0.01843986485464975,-0.20753458131344482,0.023180813125983198
ZCWPW1,-2.3596066325959058,0.018453270834846675,-0.1126011081280831,0.023195771984989327
CCDC154,2.3560275138578572,0.01863267363803811,0.18584710060650833,0.023419369469785532
ZIC2,2.355732408816839,0.018645008015935986,0.356443463729049,0.02343295962952954
ADCK1,2.3554569408589763,0.018661823444258412,0.07520597160930809,0.02345217887457124
ADAM22,-2.355347107581136,0.018668785707287198,-0.22469899241321034,0.02345901359137362
SMARCA4,2.3556120930617643,0.018677172345029202,0.0804001195626185,0.02346763690194342
APOL2,-2.3529019480722537,0.018786708240353535,-0.10139834677509185,0.023603341230250784
DOK6,-2.3529036821323484,0.01879158170664746,-0.17229283711223609,0.023607537821250895
HCFC2,-2.352469676784921,0.018813935578240158,-0.08644497184844546,0.02363369226549431
CLOCK,2.3514661514902553,0.01885899937109128,0.14996081933000838,0.023688367867245264
